play_family,down_group,metric,auburn_plays,florida_plays,auburn_observed,auburn_expected,auburn_raw_residual,auburn_shrink,auburn_shrunk,florida_allowed_observed,florida_allowed_expected,florida_raw_residual,florida_shrink,florida_shrunk,edge,edge_low_90,edge_high_90,edge_se,checks_failed,failed_checks,influential_play,label,headline_candidate,robust_eligible
pass,standard downs,value,40,40,0.1956624778746955,0.2762048106267212,-0.08054233275202569,0.07794991717821301,-0.006278268167360475,-0.13673346296588124,-0.06713087635643386,-0.06960258660944736,0.04538234626730202,-0.003158728686609819,-0.004718498426985147,-0.018284264966338937,0.009125640792176436,0.00848408999737089,2,"4, 6",Auburn offense: (07:20) No Huddle-Shotgun #17 B.Brown pass intercepted by #22 R.Bush II at BAY04 #22 R.Bush II return for loss,no clear signal,False,False
pass,standard downs,explosive,40,40,0.125,0.12629421983805242,-0.0012942198380524379,0.08218952905399853,-0.00010637131898187211,0.05,0.0631944048464432,-0.013194404846443195,0.036388446668182854,-0.00048012389707321156,-0.00029324760802754184,-0.0037966526382100275,0.003619475614867326,0.002251050631264974,3,"4, 5, 6",Auburn offense: (05:03) No Huddle-Shotgun #17 B.Brown pass incomplete short right to #11 K.Singleton thrown to USM35,no clear signal,False,False
pass,passing downs,value,25,21,0.14485597793697746,0.43911585205838805,-0.29425987412141064,0.08147568765480381,-0.02397502559325794,0.1202138509399866,0.1866504611975634,-0.06643661025757684,0.021760305058752826,-0.0014456809062743392,-0.012710353249766139,-0.028189506010862755,0.00417586448581205,0.009744222751965468,0,,Auburn offense: (00:13) No Huddle-Shotgun #17 B.Brown pass intercepted by #7 D.Jordan at BAY11 broken up by #59 D.Tezino #7 D.,no clear signal,False,True
pass,passing downs,explosive,25,21,0.04,0.11794244848744334,-0.07794244848744335,0.06236902504740046,-0.004861194521969074,0.047619047619047616,0.05754652842309723,-0.009927480804049612,0.01943994445730155,-0.00019298967543165182,-0.002527092098700363,-0.0043173516112812674,-8.709376825693263e-05,0.0013348897110518235,0,,Auburn offense: (01:48) No Huddle-Shotgun #17 B.Brown pass incomplete deep left to #4 J.Koger thrown to USM00. The previous pl,no clear signal,False,True
run,standard downs,value,54,21,0.04539009240066542,0.23711053504825394,-0.19172044264758853,0.11943995930193979,-0.022899081867177856,-0.04187623635829065,-0.07801417169800405,0.03613793533971344,0.05899373542714273,0.002131911796314246,-0.010383585035431804,-0.028136826598297866,0.0059060371415429955,0.010335069295051062,0,,Auburn offense: (04:11) No Huddle-Shotgun #23 J.Cobb rush middle for 19 yards gain to the USM04 fumbled by #23 J.Cobb at USM14,no clear signal,False,True
run,standard downs,explosive,54,21,0.037037037037037035,0.05233028946603356,-0.015293252428996509,0.06365447408437754,-0.000973483940407402,0.0,0.022467898178401308,-0.022467898178401308,0.02575644217678731,-0.0005786931202659383,-0.0007760885303366702,-0.001983874161862043,0.0005894534724080179,0.0008088264620486649,1,6,Auburn offense: (02:42) No Huddle-Shotgun #29 O.Mabson II rush middle for 6 yards gain to the USM27 (#6 A.Martin),no clear signal,False,False
run,passing downs,value,15,13,0.4036211733753553,0.47848370127252615,-0.07486252789717081,0.08646031471554556,-0.0064726377223906974,0.43567512393861446,0.14127172113107025,0.29440340280754423,0.029905682079595125,0.008804334567513401,0.001165848422561352,-0.02007515086791126,0.023234138631519328,0.013129089234445829,3,"6, 7, 10","Auburn offense: (05:00) No Huddle-Shotgun #17 B.Brown rush middle for 12 yards gain to the USM47 (#35 W.Edison), 1ST DOWN",no clear signal,False,False
run,passing downs,explosive,15,13,0.06666666666666667,0.05468723324633242,0.011979433420334244,0.04528575310207408,0.0005424976641759914,0.0,0.020398647286962026,-0.020398647286962026,0.05197089629807308,-0.0010601359827716733,-0.00025881915929784095,-0.0019311173693965828,0.0026936259645169306,0.001439187930844124,2,"2, 6","Auburn offense: (04:37) No Huddle-Shotgun #17 B.Brown rush right for 7 yards gain to the USM23 (#24 M.Robinson III), 1ST DOWN",no clear signal,False,False
